gen	time	h	d
93069	5506	426.8327	177.63217
93070	5502	427.1272	177.75912
93071	5387	427.0866	177.31499
93072	5536	427.2693	177.47638
93073	5492	427.43378	177.77858
93074	5493	427.12637	177.97346
93075	5521	426.78427	178.39708
93076	5465	427.28452	178.6342
93077	5392	427.22083	178.72462
93078	5476	427.31274	178.49458
93079	5405	427.26834	178.20215
93080	5549	427.2732	177.99312
93081	5449	427.2827	178.4293
93082	5473	427.5207	177.96338
93083	5442	427.93213	178.28984
93084	5413	427.69366	178.51944
93085	5372	427.87396	178.25415
93086	5503	428.03244	178.53217
93087	5398	427.54614	178.28357
93088	5443	427.83707	177.95448
93089	5515	428.11703	178.06242
93090	5482	427.68317	178.03526
93091	5459	427.51324	178.4538
93092	5406	427.63947	178.47359
93093	5399	427.5903	178.31766
93094	5437	427.7405	178.59862
93095	5453	427.6693	178.21394
93096	5414	428.09268	177.94157
93097	5481	428.13095	177.47133
93098	5532	428.5319	177.42552
93099	5502	428.50845	177.21645
93100	5424	428.32825	177.64986
93101	5453	427.9846	178.06616
93102	5426	427.9052	177.83562
93103	5508	427.5071	177.83546
93104	5482	427.95016	177.87064
93105	5460	427.88995	177.57799
93106	5580	427.60794	178.0555
93107	5512	427.22437	178.38582
93108	5375	427.09018	178.55101
93109	5491	426.70178	178.69968
93110	5516	426.43433	178.73456
93111	5429	426.35208	179.05214
93112	5450	425.86023	178.85286
93113	5423	425.39822	178.50542
93114	5413	425.72058	178.34203
93115	5455	425.8581	177.90123
93116	5484	425.54474	177.72827
93117	5494	425.79868	178.18681
93118	5456	426.26083	178.00237
93119	5443	425.80273	177.67566
93120	5473	425.60693	177.60826
93121	5435	425.2565	177.24391
93122	5484	424.8828	177.55096
93123	5487	425.06805	177.96727
93124	5485	424.8029	177.90675
93125	5499	425.07568	178.063
93126	5412	424.85794	178.20485
93127	5471	425.05896	178.21332
93128	5437	425.4491	177.8763
93129	5462	425.62177	177.86444
93130	5509	425.48138	177.77417
93131	5450	425.0772	177.59138
93132	5392	425.53345	177.44885
93133	5521	425.2861	177.48006
93134	5454	424.81372	177.60913
93135	5366	424.82095	177.11339
93136	5454	425.20114	177.08087
93137	5464	425.5098	176.74908
93138	5461	425.41986	176.79216
93139	5543	425.0099	176.95288
93140	5425	424.83765	176.87572
93141	5486	424.51306	176.53569
93142	5471	424.2838	176.32332
93143	5500	423.8213	176.08212
93144	5464	423.40558	176.33882
93145	5477	423.59427	175.87918
93146	5486	424.004	176.02032
93147	5485	423.94852	175.71925
93148	5552	423.90005	175.65369
93149	5468	424.16586	175.44878
93150	5481	423.78772	175.08087
93151	5460	424.07687	175.15182
93152	5548	424.51065	174.97394
93153	5562	424.61673	174.55649
93154	5598	424.15594	174.25826
93155	5480	424.63193	174.61002
93156	5589	424.20782	174.91623
93157	5529	423.89667	174.47299
93158	5523	423.74353	174.31792
93159	5545	423.7911	174.36014
93160	5524	423.3497	174.20166
93161	5415	423.28235	174.62273
93162	5537	423.4852	175.05298
93163	5478	423.40033	174.87483
93164	5496	422.90536	175.0223
93165	5507	422.86075	175.14313
93166	5508	422.96463	174.98763
93167	5589	422.83908	175.28435
93168	5500	422.84924	175.51784
93169	5481	423.22064	175.84872
93170	5487	422.8352	175.62422
93171	5476	423.27692	175.39699
93172	5497	422.88052	175.28564
93173	5482	423.3177	175.50517
93174	5500	423.63217	175.6245
93175	5475	423.61014	175.38422
93176	5480	424.02356	174.9856
93177	5471	423.5311	175.41602
93178	5506	423.19275	175.14413
93179	5572	423.38004	174.69171
93180	5494	423.49292	174.3371
93181	5556	423.79514	174.65166
93182	5486	423.91238	175.01955
93183	5599	424.38025	174.6235
93184	5568	424.71082	174.5373
93185	5602	424.70346	174.8868
93186	5519	424.87518	175.08855
93187	5530	424.74628	175.01772
93188	5556	424.9693	175.25824
93189	5579	425.16238	175.31285
93190	5447	425.01544	174.9001
93191	5530	424.576	175.16101
93192	5516	424.73712	175.45052
93193	5549	424.97473	175.5293
93194	5525	425.29535	175.1631
93195	5465	425.51285	175.13425
93196	5480	425.54858	175.35715
93197	5485	425.8281	175.13968
93198	5459	426.30685	174.77095
93199	5545	426.3965	175.13847
93200	5543	426.23138	174.83862
93201	5582	426.4838	174.98967
93202	5593	426.29587	175.43936
93203	5526	426.45914	175.30501
93204	5510	426.28973	175.51071
93205	5510	426.0669	175.61691
93206	5562	425.8922	175.93335
93207	5448	425.8405	176.25768
93208	5526	425.65054	175.88583
93209	5518	425.79694	175.65392
93210	5502	425.72415	175.67622
93211	5465	425.8177	175.22119
93212	5614	425.85092	174.8429
93213	5581	425.6061	175.1572
93214	5581	425.65704	174.9558
93215	5511	425.6693	175.06964
93216	5540	425.24094	175.49057
93217	5470	424.80304	175.01788
93218	5474	424.7032	174.64172
93219	5567	424.48352	174.20137
93220	5554	424.50375	174.49184
93221	5437	424.7115	174.08165
93222	5574	424.8786	173.73187
93223	5516	425.0596	173.95403
93224	5560	425.32523	173.97543
93225	5584	425.3999	174.06004
93226	5507	425.05893	173.98056
93227	5619	425.0599	174.30717
93228	5462	425.34143	174.09113
93229	5499	425.14075	174.13155
93230	5487	425.60373	174.43726
93231	5547	426.06757	174.66887
93232	5480	426.00757	174.80405
93233	5548	426.2759	175.0765
93234	5550	426.5881	174.97595
93235	5538	426.58603	174.97403
93236	5494	426.8315	175.35382
93237	5501	426.8882	175.82271
93238	5533	427.1517	176.219
93239	5448	427.59805	176.15053
93240	5545	427.80954	176.12076
93241	5507	427.92636	176.59279
93242	5535	427.62488	177.00682
93243	5554	427.29678	177.45573
93244	5528	427.6236	177.01367
93245	5471	427.69586	176.65958
93246	5530	427.675	176.38171
93247	5489	427.28104	176.67587
93248	5498	427.28387	176.67636
93249	5467	427.62964	176.68646
93250	5520	427.815	176.74791
93251	5554	427.3511	176.80182
93252	5530	427.33954	176.31122
93253	5492	427.4579	176.5101
93254	5511	427.74884	176.67183
93255	5562	428.04	176.78258
93256	5477	428.07532	176.68466
93257	5611	428.10608	176.3486
93258	5511	428.35992	176.20535
93259	5516	428.15018	176.41702
93260	5504	427.7017	176.24269
93261	5543	428.07263	176.08046
93262	5475	427.6301	176.07707
93263	5503	428.0649	176.10419
93264	5551	427.70062	175.68904
93265	5563	428.12314	175.24551
93266	5539	428.2006	175.29503
93267	5563	428.6919	174.82477
93268	5577	428.31775	174.94989
93269	5519	428.74188	175.37761
93270	5528	428.84567	175.63348
93271	5588	429.02112	176.08112
93272	5586	428.5719	175.75392
93273	5550	428.18912	175.34448
93274	5595	427.91437	174.87314
93275	5613	427.49588	175.3421
93276	5605	427.03653	175.10976
93277	5475	426.98306	175.20549
93278	5560	427.21902	175.35033
93279	5491	427.5805	175.022
93280	5567	427.22324	174.6527
93281	5541	427.36563	174.75879
93282	5484	427.16086	174.8595
93283	5558	427.15335	174.73152
93284	5526	427.49365	174.24019
93285	5560	427.59424	174.00262
93286	5537	427.93134	173.59183
93287	5588	427.5902	173.35838
93288	5612	427.64142	173.11371
93289	5677	427.7493	172.703
93290	5578	427.7719	172.45363
93291	5625	427.28204	172.31909
93292	5633	426.87463	172.59335
93293	5598	427.31583	172.91106
93294	5583	427.1945	173.00467
93295	5559	426.94327	172.58777
93296	5654	427.05746	172.90561
93297	5684	427.40897	173.28833
93298	5634	426.9675	172.98732
93299	5556	427.16895	173.39798
93300	5581	427.64322	173.34772
93301	5614	427.92847	173.18959
93302	5601	427.67422	172.88174
93303	5692	427.86752	172.68784
93304	5515	428.18015	173.04266
93305	5611	428.17493	173.30736
93306	5562	428.14215	173.06485
93307	5555	427.73892	173.45506
93308	5571	427.38297	173.22313
93309	5617	427.8587	173.04314
93310	5595	428.0157	172.83916
93311	5524	427.75464	172.98819
93312	5588	427.34833	173.20528
93313	5579	427.38397	172.75473
93314	5625	427.03873	172.34026
93315	5574	427.2032	172.5484
93316	5589	427.52896	172.41216
93317	5618	427.36154	172.06432
93318	5644	427.5757	172.44064
93319	5637	428.02313	172.36864
93320	5606	428.0384	171.99637
93321	5722	428.37354	172.2747
93322	5721	428.7891	172.5338
93323	5619	428.543	172.28085
93324	5685	428.20892	172.0007
93325	5652	427.8362	172.40901
93326	5617	427.87415	172.53625
93327	5540	428.12253	172.114
93328	5590	428.1838	172.02779
93329	5671	428.23904	172.05055
93330	5613	428.71448	171.84482
93331	5633	428.68192	172.09268
93332	5594	429.01468	172.27325
93333	5570	428.89566	172.0417
93334	5651	428.68503	171.92902
93335	5718	428.85974	172.12085
93336	5614	428.53622	172.43018
93337	5640	428.7137	172.33762
93338	5673	428.23016	172.49101
93339	5681	428.36227	172.06894
93340	5644	427.97583	172.51457
93341	5554	427.6076	172.7313
93342	5630	427.9694	172.97705
93343	5635	428.04965	173.02367
93344	5613	427.96652	172.6445
93345	5657	428.44458	172.77597
93346	5614	428.91757	172.6333
93347	5621	429.3781	172.40198
93348	5676	429.2541	172.43051
93349	5609	429.26028	172.92038
93350	5629	429.05096	173.33638
93351	5586	429.3811	173.33975
93352	5622	428.94574	173.32439
93353	5670	428.84396	173.25467
93354	5675	428.4558	173.73882
93355	5600	428.26062	173.64384
93356	5591	428.2635	173.85565
93357	5535	428.30173	173.6992
93358	5711	428.09912	173.67053
93359	5538	428.3918	173.35216
93360	5576	428.70114	173.45834
93361	5536	428.605	173.74167
93362	5628	428.58777	173.28629
93363	5619	428.55127	172.82867
93364	5590	429.00235	173.19846
93365	5635	429.09775	172.75182
93366	5615	428.63318	172.85345
93367	5700	428.50842	172.82632
93368	5629	428.46628	173.29909
93369	5521	428.42868	173.46034
93370	5549	428.3215	173.27528
93371	5591	428.12695	173.49982
93372	5581	428.54926	173.40909
93373	5595	428.70657	173.72061
93374	5567	429.12622	173.3986
93375	5578	429.36685	173.25716
93376	5612	429.33347	173.26082
93377	5617	429.76886	173.30193
93378	5678	429.74704	173.26065
93379	5581	430.1065	173.32373
93380	5774	430.57233	173.58182
93381	5654	430.6762	173.44734
93382	5674	430.87177	173.52856
93383	5530	431.33475	173.61397
93384	5605	431.24414	173.34583
93385	5621	431.2512	173.71251
93386	5728	431.2024	173.23106
93387	5621	430.78302	173.18646
93388	5648	430.71732	172.8232
93389	5637	431.05252	172.58444
93390	5683	430.7699	172.61212
93391	5647	431.1277	172.2697
93392	5664	430.63535	172.68106
93393	5685	430.2575	172.94315
93394	5631	430.07187	173.201
93395	5632	429.5993	173.68169
93396	5653	429.48096	173.2911
93397	5651	429.88995	173.49377
93398	5582	430.27505	173.10445
93399	5573	429.8425	173.44722
93400	5631	430.0991	173.28302
93401	5582	430.30225	173.14906
93402	5608	430.05008	173.46947
93403	5706	430.04297	173.52689
93404	5662	430.31293	173.6176
93405	5582	430.81033	173.4723
93406	5610	431.30527	173.25008
93407	5643	431.79135	172.87218
93408	5596	431.48468	172.48276
93409	5639	431.11407	172.69972
93410	5616	430.8531	172.26958
93411	5639	430.47205	171.81937
93412	5737	430.78534	172.00327
93413	5651	430.611	171.66072
93414	5648	430.20093	171.33849
93415	5670	430.4886	171.07436
93416	5673	430.3564	171.2219
93417	5755	430.12756	171.4927
93418	5678	430.4137	171.15982
93419	5696	430.54282	171.43155
93420	5701	430.9899	170.9744
93421	5721	431.44708	170.82709
93422	5731	431.22858	171.15651
93423	5736	431.4022	170.74316
93424	5719	430.9431	170.92046
93425	5665	430.9249	171.36667
93426	5613	430.94992	171.3514
93427	5717	431.23874	171.55324
93428	5645	431.3185	171.29448
93429	5831	431.12915	170.90694
93430	5762	431.2077	170.96771
93431	5765	431.33792	170.7072
93432	5730	430.9522	171.11569
93433	5701	431.43707	170.65591
93434	5696	431.77335	170.37532
93435	5766	432.2385	170.60562
93436	5772	432.096	170.36993
93437	5720	431.78052	170.39441
93438	5695	431.33197	170.76797
93439	5737	431.3907	170.84734
93440	5722	431.69504	171.3059
93441	5743	431.71158	171.18134
93442	5733	432.09546	170.82051
93443	5752	432.5153	171.11737
93444	5720	432.095	171.332
93445	5724	431.6549	171.57959
93446	5755	431.46414	171.42754
93447	5656	431.14258	171.65172
93448	5705	431.18533	171.78214
93449	5699	431.10223	171.29367
93450	5612	431.18396	171.10347
93451	5651	430.83038	171.57121
93452	5682	430.83524	171.42686
93453	5740	430.76733	171.33305
93454	5604	430.6706	171.65926
93455	5640	430.79288	171.20897
93456	5647	430.57654	170.8104
93457	5709	430.82153	170.86905
93458	5660	430.49023	170.86584
93459	5686	430.2005	170.9947
93460	5710	429.96414	171.09831
93461	5754	429.60468	170.68567
93462	5702	429.5138	170.21484
93463	5711	429.45016	169.8305
93464	5776	429.50348	169.59837
93465	5768	429.44324	169.5998
93466	5753	429.35297	170.06316
93467	5740	428.89514	170.11377
93468	5736	428.4832	170.0602
93469	5717	428.84952	170.36827
93470	5673	428.90167	170.01135
93471	5662	428.87503	170.47159
93472	5751	428.67822	170.66498
93473	5769	428.5839	170.55026
93474	5762	428.33392	170.83087
93475	5700	427.94846	170.6109
93476	5705	427.7586	170.21349
93477	5766	428.22876	170.52504
93478	5657	428.3219	170.72864
93479	5689	428.42358	170.42879
93480	5718	428.35513	170.09042
93481	5722	428.58902	170.1969
93482	5729	429.02496	170.13956
93483	5687	429.25778	169.89842
93484	5728	428.89026	169.7938
93485	5776	428.6145	169.7343
93486	5677	428.13953	170.18777
93487	5712	428.31055	169.91035
93488	5686	428.3552	170.02966
93489	5640	428.3029	169.86707
93490	5720	428.27365	170.1369
93491	5624	427.87997	170.06505
93492	5658	428.0346	170.2126
93493	5676	427.97433	169.85521
93494	5704	428.36404	169.61806
93495	5724	428.2624	169.60428
93496	5724	428.17416	169.40077
93497	5756	428.42697	169.64589
93498	5727	428.6137	170.12311
93499	5702	428.98425	169.68997
93500	5743	428.72995	170.10548
93501	5691	428.27707	169.82915
93502	5701	428.0214	169.82892
93503	5689	428.3168	169.95789
93504	5677	428.55804	170.14677
93505	5735	428.53625	169.6925
93506	5701	428.64777	169.44147
93507	5723	428.54828	169.3939
93508	5775	428.60666	169.30086
93509	5727	428.85632	169.59412
93510	5757	428.94794	169.52779
93511	5729	429.14978	170.02524
93512	5770	429.2369	169.94365
93513	5697	429.41898	169.55695
93514	5748	428.92383	169.25995
93515	5638	428.63193	169.54951
93516	5683	428.91946	169.55377
93517	5794	429.0555	169.89304
93518	5691	429.4783	170.16339
93519	5734	429.5177	170.24342
93520	5701	429.10596	170.62253
93521	5745	429.30246	170.7177
93522	5706	429.72842	171.17572
93523	5676	429.8856	171.18793
93524	5716	430.076	171.45436
93525	5757	430.45844	171.02432
93526	5730	430.03046	171.3326
93527	5770	430.12457	171.39157
93528	5696	430.54044	170.93207
93529	5629	430.86917	171.34659
93530	5752	430.89185	170.97946
93531	5686	431.37024	170.97343
93532	5684	431.6647	171.01059
93533	5771	431.7077	170.5203
93534	5772	431.2166	170.75813
93535	5762	431.3985	170.29816
93536	5715	431.651	170.08328
93537	5728	432.14062	169.79915
93538	5711	431.85556	169.64778
93539	5735	432.1589	169.1794
93540	5770	432.03674	169.17052
93541	5753	432.4538	168.83617
93542	5793	432.40823	168.84453
93543	5739	432.2139	169.01035
93544	5786	431.81876	168.64783
93545	5796	432.1324	168.98315
93546	5838	432.10315	169.05182
93547	5720	432.04303	169.16643
93548	5809	432.34805	169.3037
93549	5728	432.2955	169.613
93550	5762	432.39902	169.68336
93551	5854	431.91495	169.24774
93552	5815	431.92957	168.94379
93553	5810	432.37393	168.9302
93554	5779	432.55576	168.69511
93555	5798	432.1193	169.1535
93556	5788	431.8898	169.51534
93557	5755	432.24997	169.36557
93558	5714	431.98834	169.50362
93559	5806	431.79672	169.75111
93560	5726	431.5513	169.8891
93561	5726	431.16406	170.03835
93562	5705	431.63116	170.25359
93563	5712	431.2199	170.687
93564	5734	431.33368	170.96594
93565	5691	431.47238	171.24161
93566	5718	431.73648	171.52042
93567	5700	431.99484	171.87477
93568	5687	432.15448	172.34886
93569	5667	432.26083	172.83803
93570	5640	432.3631	172.40012
93571	5726	432.0114	172.86824
93572	5708	431.80267	172.39763
93573	5716	431.5398	172.31396
93574	5679	431.38647	172.74983
93575	5662	431.51425	172.8266
93576	5698	431.43958	173.31857
93577	5643	431.27448	173.22868
93578	5629	431.12372	173.37245
93579	5600	430.6878	173.63403
93580	5617	430.85876	174.07462
93581	5582	431.22003	173.71512
93582	5618	431.15292	173.22653
93583	5583	430.78366	173.6797
93584	5565	430.5	173.79778
93585	5655	430.35934	173.71384
93586	5627	429.91754	173.26042
93587	5669	429.5432	173.25162
93588	5655	429.04666	173.59319
93589	5679	428.6874	173.80965
93590	5604	428.2908	173.77861
93591	5584	428.4003	174.23973
93592	5560	427.94504	174.20576
93593	5636	427.87177	173.91711
93594	5531	428.27643	173.99695
93595	5613	428.7765	174.44623
93596	5642	429.14014	173.98477
93597	5579	429.52042	173.87032
93598	5636	429.26935	173.57
93599	5678	429.1067	173.9694
93600	5562	429.5206	173.7101
93601	5645	429.44824	173.77728
93602	5641	429.4958	173.38135
93603	5644	429.52774	173.35533
93604	5634	429.9739	172.98698
93605	5666	429.49115	173.33131
93606	5645	429.27985	173.60243
93607	5616	429.66245	173.35155
93608	5697	429.85318	173.14214
93609	5626	429.9028	172.90784
93610	5630	429.84158	172.45685
93611	5647	429.8903	172.50873
93612	5608	430.2079	172.04546
93613	5698	430.0603	172.2555
93614	5670	430.08356	172.5394
93615	5739	430.24887	172.81987
93616	5609	429.88055	172.42834
93617	5713	429.54938	172.41875
93618	5615	429.3646	172.18619
93619	5736	429.50076	171.94421
93620	5644	429.50436	172.16481
93621	5668	429.09555	172.31744
93622	5680	428.8102	172.67471
93623	5706	428.67392	172.41193
93624	5582	428.9183	172.53389
93625	5672	428.94107	172.49338
93626	5619	428.84628	172.42455
93627	5695	429.13174	172.86552
93628	5629	429.33725	172.37813
93629	5636	429.37286	172.00186
93630	5649	429.4461	172.47662
93631	5573	429.18182	172.29652
93632	5629	428.80087	172.39883
93633	5685	429.18457	172.40965
93634	5597	429.3822	172.08855
93635	5656	429.22144	171.88936
93636	5672	429.16595	172.30396
93637	5636	429.19016	172.63199
93638	5630	428.9848	172.8887
93639	5578	429.00797	173.28685
93640	5613	428.6922	173.20071
93641	5579	428.86642	173.02419
93642	5710	429.23343	172.97548
93643	5603	428.82758	173.27608
93644	5671	428.86505	173.15399
93645	5622	428.6977	173.2619
93646	5592	429.1163	173.1307
93647	5595	429.49585	173.54651
93648	5555	429.7981	173.83667
93649	5527	430.27795	173.4835
93650	5637	430.35492	173.26959
93651	5618	430.35925	173.51175
93652	5631	430.48508	173.84572
93653	5602	430.85477	173.42232
93654	5612	430.75537	173.51762
93655	5642	430.2802	173.33044
93656	5572	429.96585	172.95755
93657	5734	430.0368	172.72173
93658	5651	430.0954	172.91725
93659	5697	430.3887	172.87851
93660	5670	430.46658	172.59157
93661	5617	430.65784	173.08005
93662	5612	430.29556	173.15672
93663	5679	429.83963	173.40622
93664	5513	430.14438	173.65327
93665	5540	430.36377	173.44966
93666	5663	429.8708	173.2299
93667	5597	429.41193	173.21568
93668	5581	429.57693	173.31448
93669	5554	429.76575	173.11104
93670	5645	430.1834	173.20549
93671	5630	429.73874	173.07195
93672	5661	430.00827	173.51234
93673	5593	430.22946	173.5035
93674	5695	430.23193	173.51347
93675	5659	430.7122	173.45891
93676	5604	430.5043	173.80241
93677	5610	430.11795	174.17549
93678	5574	429.67078	174.08136
93679	5560	429.38446	174.12166
93680	5531	429.72592	174.23164
93681	5637	429.62387	174.60287
93682	5649	429.5771	174.28123
93683	5590	429.3267	173.86156
93684	5671	429.7388	174.32333
93685	5644	429.7638	174.13794
93686	5616	430.03497	174.33261
93687	5543	429.94055	174.678
93688	5540	429.45297	175.08981
93689	5606	429.42026	175.4706
93690	5558	429.12527	175.64246
93691	5570	428.81378	176.12805
93692	5521	429.01163	176.46992
93693	5610	428.75595	176.8313
93694	5536	428.40533	177.16208
93695	5512	428.8233	177.41542
93696	5555	428.71774	177.27547
93697	5497	429.02927	177.17493
93698	5458	429.09262	177.0864
93699	5608	429.2986	176.66808
93700	5507	429.78094	176.68248
93701	5581	429.6618	177.115
93702	5477	429.27905	177.14406
93703	5559	428.91595	177.6054
93704	5471	429.03632	177.70695
93705	5397	429.37216	177.64679
93706	5546	429.07065	178.09184
93707	5497	429.47333	178.24629
93708	5492	429.78018	178.41881
93709	5565	429.96768	178.89783
93710	5456	430.3287	178.47696
93711	5522	430.781	178.65268
93712	5506	430.78986	178.63875
93713	5444	430.4775	178.52968
93714	5537	430.3282	178.90648
93715	5464	430.38126	178.54787
93716	5469	430.15524	178.79555
93717	5485	430.5137	178.82816
93718	5462	430.53787	178.39581
93719	5459	430.9157	178.05815
93720	5514	430.8531	178.30115
93721	5483	430.64368	178.00273
93722	5481	430.61087	178.1162
93723	5467	430.97958	178.15929
93724	5526	431.2502	178.05803
93725	5516	431.41693	177.59097
93726	5539	431.17026	178.08968
93727	5487	430.79153	178.26617
93728	5458	430.58075	178.63307
93729	5424	430.59192	178.91727
93730	5448	430.75705	179.16486
93731	5451	430.72522	178.7183
93732	5421	430.62164	178.55643
93733	5428	430.12805	179.00365
93734	5458	430.57785	178.82321
93735	5482	430.69803	178.59393
93736	5466	430.72574	178.19377
93737	5526	430.45355	178.20807
93738	5509	429.96057	178.28062
93739	5463	429.98108	177.92197
93740	5420	429.62033	177.79652
93741	5510	429.34067	177.56926
93742	5543	429.66293	177.2187
93743	5476	429.3998	176.89084
93744	5538	429.53793	177.25882
93745	5485	429.29968	176.9203
93746	5546	429.55548	176.92387
93747	5484	429.88126	176.44528
93748	5514	430.31354	175.97502
93749	5508	430.28018	176.02617
93750	5557	430.17136	176.51863
93751	5582	430.64658	176.60542
93752	5504	430.29364	176.33861
93753	5526	430.7442	176.10062
93754	5529	430.89944	175.89592
93755	5566	431.35223	175.57431
93756	5638	431.5911	175.44258
93757	5559	431.47147	174.95026
93758	5595	430.99783	175.32494
93759	5603	431.48196	175.47113
93760	5607	431.4166	175.3335
93761	5573	431.26434	175.59155
93762	5528	430.87238	175.95132
93763	5557	430.9958	175.46745
93764	5657	431.3753	174.9795
93765	5538	431.15222	174.93939
93766	5594	431.5053	174.50883
93767	5585	431.45688	174.51538
93768	5549	431.00546	174.5976
93769	5567	430.86432	174.70961
93770	5624	430.40216	175.03091
93771	5607	430.79297	175.42415
93772	5504	430.55487	175.4909
93773	5567	430.54523	175.20677
93774	5626	430.67514	174.87976
93775	5681	430.7115	175.18391
93776	5590	430.94446	174.7059
93777	5608	430.47122	174.79028
93778	5664	430.88638	175.17638
93779	5573	430.9442	175.23386
93780	5599	431.04596	175.3489
93781	5676	430.57645	175.35168
93782	5525	430.60782	175.13138
93783	5515	430.18475	175.27165
93784	5615	430.4758	174.85571
93785	5554	430.23248	175.1823
93786	5500	430.619	175.15761
93787	5602	431.07285	174.66867
93788	5569	431.12988	174.4838
93789	5592	431.162	174.36658
93790	5618	431.49695	174.59633
93791	5581	431.6629	174.85652
93792	5611	431.18896	174.83852
93793	5599	431.25186	175.11395
93794	5550	431.7416	175.07118
93795	5575	432.14667	175.5349
93796	5449	431.74393	175.85234
93797	5688	431.56226	175.92921
93798	5483	431.8728	176.30585
93799	5564	431.81604	176.48128
93800	5572	431.64636	176.61177
93801	5565	431.1841	176.58055
93802	5543	431.02545	176.81306
93803	5496	431.33142	176.93791
93804	5574	431.14755	177.22807
93805	5518	431.16034	177.20569
93806	5523	430.72333	176.90784
93807	5602	430.43896	176.72705
93808	5561	430.1335	177.07988
93809	5534	429.86478	177.22775
93810	5556	429.7138	177.28297
93811	5550	429.71176	177.14407
93812	5535	429.87292	177.60382
93813	5526	429.89386	177.65717
93814	5483	429.7487	177.37033
93815	5546	430.1032	177.06198
93816	5447	429.87317	177.48085
93817	5527	430.00098	177.02054
93818	5563	429.9511	177.08598
93819	5520	429.5188	176.77722
93820	5559	429.71024	176.5029
93821	5571	429.7881	176.43575
93822	5568	429.57355	176.40697
93823	5550	429.20837	176.31012
93824	5492	428.78864	176.20871
93825	5533	428.62885	175.82382
93826	5557	428.68478	176.05882
93827	5525	428.6592	176.12167
93828	5499	428.21448	175.68115
93829	5570	428.35638	175.65236
93830	5524	428.09247	176.04227
93831	5607	428.4289	175.768
93832	5480	428.25092	175.73553
93833	5649	428.03134	175.49043
93834	5622	428.41904	175.00705
93835	5541	428.48047	174.81207
93836	5557	428.92767	174.78828
93837	5602	429.28088	175.01419
93838	5484	429.12527	174.63512
93839	5533	428.90515	174.22568
93840	5581	429.06638	174.4529
93841	5585	429.34628	174.80533
93842	5494	429.31317	174.46861
93843	5596	429.1815	174.72603
93844	5617	429.1214	175.05878
93845	5668	429.5582	175.48286
93846	5543	429.42386	175.38676
93847	5510	429.48016	175.38905
93848	5538	429.91705	175.01096
93849	5597	430.4119	175.38875
93850	5580	430.35602	175.15334
93851	5539	430.67734	175.55763
93852	5536	430.3814	175.1217
93853	5596	430.09555	174.8878
93854	5584	429.9956	174.47568
93855	5604	430.01837	174.61893
93856	5579	429.77213	174.518
93857	5622	430.14066	174.96269
93858	5571	429.7466	175.32845
93859	5552	429.35562	175.25296
93860	5603	429.43365	175.69797
93861	5587	429.46982	175.29553
93862	5537	429.8088	175.2795
93863	5631	429.9557	175.56107
93864	5600	430.1756	175.50188
93865	5555	429.89755	176.00111
93866	5543	430.16562	175.92287
93867	5575	430.1727	176.16962
93868	5461	430.5206	175.99959
93869	5554	430.06198	175.95201
93870	5591	430.0503	176.44188
93871	5543	429.9334	176.36687
93872	5574	429.7693	176.6935
93873	5450	429.27097	177.09569
93874	5466	429.57077	176.86636
93875	5537	429.5068	176.54475
93876	5523	429.21338	176.2
93877	5489	429.0845	176.17665
93878	5566	429.20163	175.87231
93879	5537	429.134	175.76506
93880	5536	429.21854	175.6147
93881	5519	429.53815	175.50816
93882	5604	429.94867	175.16782
93883	5582	430.39105	174.74495
93884	5631	430.1332	174.72832
93885	5596	430.24677	174.43091
93886	5577	430.7095	174.1201
93887	5580	431.01593	174.2039
93888	5588	431.14456	173.80046
93889	5627	431.61548	173.34189
93890	5623	431.23624	173.78172
93891	5629	431.04538	173.8989
93892	5600	430.6283	174.26965
93893	5607	431.02063	174.13826
93894	5638	431.29816	173.92441
93895	5630	431.2725	174.42107
93896	5649	430.77762	173.9651
93897	5560	430.5876	173.97426
93898	5670	430.57062	174.46582
93899	5645	430.20825	174.69743
93900	5608	430.1648	175.00644
93901	5632	430.0593	175.43481
93902	5579	430.50845	174.98259
93903	5606	430.24567	175.19377
93904	5508	430.47357	175.27122
93905	5539	430.82126	175.57356
93906	5589	431.0948	175.17892
93907	5559	430.9445	175.34608
93908	5498	430.92584	175.08058
93909	5538	431.00153	174.93434
93910	5530	431.42148	175.05717
93911	5536	431.72784	174.91222
93912	5563	431.28326	174.58536
93913	5572	431.4121	174.52165
93914	5608	431.79428	174.33353
93915	5543	431.61298	174.12411
93916	5689	431.69714	173.735
93917	5605	431.90363	173.76685
93918	5581	432.21646	173.67381
93919	5675	431.953	173.90678
93920	5671	431.5191	173.57178
93921	5657	431.22632	173.90904
93922	5640	431.15756	174.03477
93923	5671	431.42108	173.95747
93924	5660	431.61456	174.0083
93925	5578	431.16605	173.57066
93926	5571	430.73	173.34998
93927	5656	430.3773	173.74344
93928	5651	430.37546	173.37096
93929	5640	430.19717	173.28954
93930	5641	430.27158	173.52115
93931	5628	429.94116	173.66379
93932	5588	429.9212	173.39343
93933	5619	430.2076	173.38826
93934	5609	430.61774	173.59677
93935	5578	430.9942	173.14635
93936	5686	431.40738	172.69968
93937	5662	431.896	172.44582
93938	5670	431.6503	172.6042
93939	5678	432.11172	173.08444
93940	5695	432.28403	173.01341
93941	5607	431.91852	173.22736
93942	5652	432.20865	173.67163
93943	5660	432.2507	173.32556
93944	5664	432.41122	172.91548
